,date,title,authors,abstract,url
150,2018-06-14 12:46:23+00:00,Maximum a Posteriori Policy Optimisation,"['Abbas Abdolmaleki', 'Jost Tobias Springenberg', 'Yuval Tassa', 'Remi Munos', 'Nicolas Heess', 'Martin Riedmiller']","We introduce a new algorithm for reinforcement learning called Maximum
aposteriori Policy Optimisation (MPO) based on coordinate ascent on a relative
entropy objective. We show that several existing methods can directly be
related to our derivation. We develop two off-policy algorithms and demonstrate
that they are competitive with the state-of-the-art in deep reinforcement
learning. In particular, for continuous control, our method outperforms
existing methods with respect to sample efficiency, premature convergence and
robustness to hyperparameter settings while achieving similar or better final
performance.",http://arxiv.org/abs/1806.06920v1
151,2018-06-12 16:07:31+00:00,Organizing Experience: A Deeper Look at Replay Mechanisms for Sample-based Planning in Continuous State Domains,"['Yangchen Pan', 'Muhammad Zaheer', 'Adam White', 'Andrew Patterson', 'Martha White']","Model-based strategies for control are critical to obtain sample efficient
learning. Dyna is a planning paradigm that naturally interleaves learning and
planning, by simulating one-step experience to update the action-value
function. This elegant planning strategy has been mostly explored in the
tabular setting. The aim of this paper is to revisit sample-based planning, in
stochastic and continuous domains with learned models. We first highlight the
flexibility afforded by a model over Experience Replay (ER). Replay-based
methods can be seen as stochastic planning methods that repeatedly sample from
a buffer of recent agent-environment interactions and perform updates to
improve data efficiency. We show that a model, as opposed to a replay buffer,
is particularly useful for specifying which states to sample from during
planning, such as predecessor states that propagate information in reverse from
a state more quickly. We introduce a semi-parametric model learning approach,
called Reweighted Experience Models (REMs), that makes it simple to sample next
states or predecessors. We demonstrate that REM-Dyna exhibits similar
advantages over replay-based methods in learning in continuous state problems,
and that the performance gap grows when moving to stochastic domains, of
increasing size.",http://arxiv.org/abs/1806.04624v1
152,2018-05-31 09:12:14+00:00,Agents and Devices: A Relative Definition of Agency,"['Laurent Orseau', 'Simon McGregor McGill', 'Shane Legg']","According to Dennett, the same system may be described using a `physical'
(mechanical) explanatory stance, or using an `intentional' (belief- and
goal-based) explanatory stance. Humans tend to find the physical stance more
helpful for certain systems, such as planets orbiting a star, and the
intentional stance for others, such as living animals. We define a formal
counterpart of physical and intentional stances within computational theory: a
description of a system as either a device, or an agent, with the key
difference being that `devices' are directly described in terms of an
input-output mapping, while `agents' are described in terms of the function
they optimise. Bayes' rule can then be applied to calculate the subjective
probability of a system being a device or an agent, based only on its
behaviour. We illustrate this using the trajectories of an object in a toy
grid-world domain.",http://arxiv.org/abs/1805.12387v1
153,2018-05-29 17:19:59+00:00,Observe and Look Further: Achieving Consistent Performance on Atari,"['Tobias Pohlen', 'Bilal Piot', 'Todd Hester', 'Mohammad Gheshlaghi Azar', 'Dan Horgan', 'David Budden', 'Gabriel Barth-Maron', 'Hado van Hasselt', 'John Quan', 'Mel Večerík', 'Matteo Hessel', 'Rémi Munos', 'Olivier Pietquin']","Despite significant advances in the field of deep Reinforcement Learning
(RL), today's algorithms still fail to learn human-level policies consistently
over a set of diverse tasks such as Atari 2600 games. We identify three key
challenges that any algorithm needs to master in order to perform well on all
games: processing diverse reward distributions, reasoning over long time
horizons, and exploring efficiently. In this paper, we propose an algorithm
that addresses each of these challenges and is able to learn human-level
policies on nearly all Atari games. A new transformed Bellman operator allows
our algorithm to process rewards of varying densities and scales; an auxiliary
temporal consistency loss allows us to train stably using a discount factor of
$\gamma = 0.999$ (instead of $\gamma = 0.99$) extending the effective planning
horizon by an order of magnitude; and we ease the exploration problem by using
human demonstrations that guide the agent towards rewarding states. When tested
on a set of 42 Atari games, our algorithm exceeds the performance of an average
human on 40 games using a common set of hyper parameters. Furthermore, it is
the first deep RL algorithm to solve the first level of Montezuma's Revenge.",http://arxiv.org/abs/1805.11593v1
154,2018-05-29 17:19:36+00:00,Playing hard exploration games by watching YouTube,"['Yusuf Aytar', 'Tobias Pfaff', 'David Budden', 'Tom Le Paine', 'Ziyu Wang', 'Nando de Freitas']","Deep reinforcement learning methods traditionally struggle with tasks where
environment rewards are particularly sparse. One successful method of guiding
exploration in these domains is to imitate trajectories provided by a human
demonstrator. However, these demonstrations are typically collected under
artificial conditions, i.e. with access to the agent's exact environment setup
and the demonstrator's action and reward trajectories. Here we propose a
two-stage method that overcomes these limitations by relying on noisy,
unaligned footage without access to such data. First, we learn to map unaligned
videos from multiple sources to a common representation using self-supervised
objectives constructed over both time and modality (i.e. vision and sound).
Second, we embed a single YouTube video in this representation to construct a
reward function that encourages an agent to imitate human gameplay. This method
of one-shot imitation allows our agent to convincingly exceed human-level
performance on the infamously hard exploration games Montezuma's Revenge,
Pitfall! and Private Eye for the first time, even if the agent is not presented
with any environment rewards.",http://arxiv.org/abs/1805.11592v2
155,2018-04-03 18:25:42+00:00,Synthesizing Programs for Images using Reinforced Adversarial Learning,"['Yaroslav Ganin', 'Tejas Kulkarni', 'Igor Babuschkin', 'S. M. Ali Eslami', 'Oriol Vinyals']","Advances in deep generative networks have led to impressive results in recent
years. Nevertheless, such models can often waste their capacity on the minutiae
of datasets, presumably due to weak inductive biases in their decoders. This is
where graphics engines may come in handy since they abstract away low-level
details and represent images as high-level programs. Current methods that
combine deep learning and renderers are limited by hand-crafted likelihood or
distance functions, a need for large amounts of supervision, or difficulties in
scaling their inference algorithms to richer datasets. To mitigate these
issues, we present SPIRAL, an adversarially trained agent that generates a
program which is executed by a graphics engine to interpret and sample images.
The goal of this agent is to fool a discriminator network that distinguishes
between real and rendered data, trained with a distributed reinforcement
learning setup without any supervision. A surprising finding is that using the
discriminator's output as a reward signal is the key to allow the agent to make
meaningful progress at matching the desired output rendering. To the best of
our knowledge, this is the first demonstration of an end-to-end, unsupervised
and adversarial inverse graphics agent on challenging real world (MNIST,
Omniglot, CelebA) and synthetic 3D datasets.",http://arxiv.org/abs/1804.01118v1
156,2018-03-16 19:12:43+00:00,A Generalised Method for Empirical Game Theoretic Analysis,"['Karl Tuyls', 'Julien Perolat', 'Marc Lanctot', 'Joel Z Leibo', 'Thore Graepel']","This paper provides theoretical bounds for empirical game theoretical
analysis of complex multi-agent interactions. We provide insights in the
empirical meta game showing that a Nash equilibrium of the meta-game is an
approximate Nash equilibrium of the true underlying game. We investigate and
show how many data samples are required to obtain a close enough approximation
of the underlying game. Additionally, we extend the meta-game analysis
methodology to asymmetric games. The state-of-the-art has only considered
empirical games in which agents have access to the same strategy sets and the
payoff structure is symmetric, implying that agents are interchangeable.
Finally, we carry out an empirical illustration of the generalised method in
several domains, illustrating the theory and evolutionary dynamics of several
versions of the AlphaGo algorithm (symmetric), the dynamics of the Colonel
Blotto game played by human players on Facebook (symmetric), and an example of
a meta-game in Leduc Poker (asymmetric), generated by the PSRO multi-agent
learning algorithm.",http://arxiv.org/abs/1803.06376v1
157,2018-02-28 18:15:49+00:00,Learning by Playing - Solving Sparse Reward Tasks from Scratch,"['Martin Riedmiller', 'Roland Hafner', 'Thomas Lampe', 'Michael Neunert', 'Jonas Degrave', 'Tom Van de Wiele', 'Volodymyr Mnih', 'Nicolas Heess', 'Jost Tobias Springenberg']","We propose Scheduled Auxiliary Control (SAC-X), a new learning paradigm in
the context of Reinforcement Learning (RL). SAC-X enables learning of complex
behaviors - from scratch - in the presence of multiple sparse reward signals.
To this end, the agent is equipped with a set of general auxiliary tasks, that
it attempts to learn simultaneously via off-policy RL. The key idea behind our
method is that active (learned) scheduling and execution of auxiliary policies
allows the agent to efficiently explore its environment - enabling it to excel
at sparse reward RL. Our experiments in several challenging robotic
manipulation settings demonstrate the power of our approach.",http://arxiv.org/abs/1802.10567v1
158,2018-02-22 20:42:19+00:00,"Unicorn: Continual Learning with a Universal, Off-policy Agent","['Daniel J. Mankowitz', 'Augustin Žídek', 'André Barreto', 'Dan Horgan', 'Matteo Hessel', 'John Quan', 'Junhyuk Oh', 'Hado van Hasselt', 'David Silver', 'Tom Schaul']","Some real-world domains are best characterized as a single task, but for
others this perspective is limiting. Instead, some tasks continually grow in
complexity, in tandem with the agent's competence. In continual learning, also
referred to as lifelong learning, there are no explicit task boundaries or
curricula. As learning agents have become more powerful, continual learning
remains one of the frontiers that has resisted quick progress. To test
continual learning capabilities we consider a challenging 3D domain with an
implicit sequence of tasks and sparse rewards. We propose a novel agent
architecture called Unicorn, which demonstrates strong continual learning and
outperforms several baseline agents on the proposed domain. The agent achieves
this by jointly representing and learning multiple policies efficiently, using
a parallel off-policy learning setup.",http://arxiv.org/abs/1802.08294v2
159,2018-02-13 16:10:10+00:00,Learning to Search with MCTSnets,"['Arthur Guez', 'Théophane Weber', 'Ioannis Antonoglou', 'Karen Simonyan', 'Oriol Vinyals', 'Daan Wierstra', 'Rémi Munos', 'David Silver']","Planning problems are among the most important and well-studied problems in
artificial intelligence. They are most typically solved by tree search
algorithms that simulate ahead into the future, evaluate future states, and
back-up those evaluations to the root of a search tree. Among these algorithms,
Monte-Carlo tree search (MCTS) is one of the most general, powerful and widely
used. A typical implementation of MCTS uses cleverly designed rules, optimized
to the particular characteristics of the domain. These rules control where the
simulation traverses, what to evaluate in the states that are reached, and how
to back-up those evaluations. In this paper we instead learn where, what and
how to search. Our architecture, which we call an MCTSnet, incorporates
simulation-based search inside a neural network, by expanding, evaluating and
backing-up a vector embedding. The parameters of the network are trained
end-to-end using gradient-based optimisation. When applied to small searches in
the well known planning problem Sokoban, the learned search algorithm
significantly outperformed MCTS baselines.",http://arxiv.org/abs/1802.04697v2
160,2018-02-10 01:32:03+00:00,More Robust Doubly Robust Off-policy Evaluation,"['Mehrdad Farajtabar', 'Yinlam Chow', 'Mohammad Ghavamzadeh']","We study the problem of off-policy evaluation (OPE) in reinforcement learning
(RL), where the goal is to estimate the performance of a policy from the data
generated by another policy(ies). In particular, we focus on the doubly robust
(DR) estimators that consist of an importance sampling (IS) component and a
performance model, and utilize the low (or zero) bias of IS and low variance of
the model at the same time. Although the accuracy of the model has a huge
impact on the overall performance of DR, most of the work on using the DR
estimators in OPE has been focused on improving the IS part, and not much on
how to learn the model. In this paper, we propose alternative DR estimators,
called more robust doubly robust (MRDR), that learn the model parameter by
minimizing the variance of the DR estimator. We first present a formulation for
learning the DR model in RL. We then derive formulas for the variance of the DR
estimator in both contextual bandits and RL, such that their gradients
w.r.t.~the model parameters can be estimated from the samples, and propose
methods to efficiently minimize the variance. We prove that the MRDR estimators
are strongly consistent and asymptotically optimal. Finally, we evaluate MRDR
in bandits and RL benchmark problems, and compare its performance with the
existing methods.",http://arxiv.org/abs/1802.03493v2
161,2018-02-08 18:54:44+00:00,Learning and Querying Fast Generative Models for Reinforcement Learning,"['Lars Buesing', 'Theophane Weber', 'Sebastien Racaniere', 'S. M. Ali Eslami', 'Danilo Rezende', 'David P. Reichert', 'Fabio Viola', 'Frederic Besse', 'Karol Gregor', 'Demis Hassabis', 'Daan Wierstra']","A key challenge in model-based reinforcement learning (RL) is to synthesize
computationally efficient and accurate environment models. We show that
carefully designed generative models that learn and operate on compact state
representations, so-called state-space models, substantially reduce the
computational costs for predicting outcomes of sequences of actions. Extensive
experiments establish that state-space models accurately capture the dynamics
of Atari games from the Arcade Learning Environment from raw pixels. The
computational speed-up of state-space models while maintaining high accuracy
makes their application in RL feasible: We demonstrate that agents which query
these models for decision making outperform strong model-free baselines on the
game MSPACMAN, demonstrating the potential of using learned environment models
for planning.",http://arxiv.org/abs/1802.03006v1
162,2017-11-27 18:57:13+00:00,AI Safety Gridworlds,"['Jan Leike', 'Miljan Martic', 'Victoria Krakovna', 'Pedro A. Ortega', 'Tom Everitt', 'Andrew Lefrancq', 'Laurent Orseau', 'Shane Legg']","We present a suite of reinforcement learning environments illustrating
various safety properties of intelligent agents. These problems include safe
interruptibility, avoiding side effects, absent supervisor, reward gaming, safe
exploration, as well as robustness to self-modification, distributional shift,
and adversaries. To measure compliance with the intended safe behavior, we
equip each environment with a performance function that is hidden from the
agent. This allows us to categorize AI safety problems into robustness and
specification problems, depending on whether the performance function
corresponds to the observed reward function. We evaluate A2C and Rainbow, two
recent deep reinforcement learning agents, on our environments and show that
they are not able to solve them satisfactorily.",http://arxiv.org/abs/1711.09883v2
163,2017-11-02 17:34:24+00:00,A Unified Game-Theoretic Approach to Multiagent Reinforcement Learning,"['Marc Lanctot', 'Vinicius Zambaldi', 'Audrunas Gruslys', 'Angeliki Lazaridou', 'Karl Tuyls', 'Julien Perolat', 'David Silver', 'Thore Graepel']","To achieve general intelligence, agents must learn how to interact with
others in a shared environment: this is the challenge of multiagent
reinforcement learning (MARL). The simplest form is independent reinforcement
learning (InRL), where each agent treats its experience as part of its
(non-stationary) environment. In this paper, we first observe that policies
learned using InRL can overfit to the other agents' policies during training,
failing to sufficiently generalize during execution. We introduce a new metric,
joint-policy correlation, to quantify this effect. We describe an algorithm for
general MARL, based on approximate best responses to mixtures of policies
generated using deep reinforcement learning, and empirical game-theoretic
analysis to compute meta-strategies for policy selection. The algorithm
generalizes previous ones such as InRL, iterated best response, double oracle,
and fictitious play. Then, we present a scalable implementation which reduces
the memory requirement using decoupled meta-solvers. Finally, we demonstrate
the generality of the resulting policies in two partially observable settings:
gridworld coordination games and poker.",http://arxiv.org/abs/1711.00832v2
164,2017-10-06 07:45:46+00:00,Rainbow: Combining Improvements in Deep Reinforcement Learning,"['Matteo Hessel', 'Joseph Modayil', 'Hado van Hasselt', 'Tom Schaul', 'Georg Ostrovski', 'Will Dabney', 'Dan Horgan', 'Bilal Piot', 'Mohammad Azar', 'David Silver']","The deep reinforcement learning community has made several independent
improvements to the DQN algorithm. However, it is unclear which of these
extensions are complementary and can be fruitfully combined. This paper
examines six extensions to the DQN algorithm and empirically studies their
combination. Our experiments show that the combination provides
state-of-the-art performance on the Atari 2600 benchmark, both in terms of data
efficiency and final performance. We also provide results from a detailed
ablation study that shows the contribution of each component to overall
performance.",http://arxiv.org/abs/1710.02298v1
165,2017-07-26 14:50:51+00:00,DARLA: Improving Zero-Shot Transfer in Reinforcement Learning,"['Irina Higgins', 'Arka Pal', 'Andrei A. Rusu', 'Loic Matthey', 'Christopher P Burgess', 'Alexander Pritzel', 'Matthew Botvinick', 'Charles Blundell', 'Alexander Lerchner']","Domain adaptation is an important open problem in deep reinforcement learning
(RL). In many scenarios of interest data is hard to obtain, so agents may learn
a source policy in a setting where data is readily available, with the hope
that it generalises well to the target domain. We propose a new multi-stage RL
agent, DARLA (DisentAngled Representation Learning Agent), which learns to see
before learning to act. DARLA's vision is based on learning a disentangled
representation of the observed environment. Once DARLA can see, it is able to
acquire source policies that are robust to many domain shifts - even with no
access to the target domain. DARLA significantly outperforms conventional
baselines in zero-shot domain adaptation scenarios, an effect that holds across
a variety of RL environments (Jaco arm, DeepMind Lab) and base RL algorithms
(DQN, A3C and EC).",http://arxiv.org/abs/1707.08475v2
166,2017-07-20 16:35:02+00:00,A multi-agent reinforcement learning model of common-pool resource appropriation,"['Julien Perolat', 'Joel Z. Leibo', 'Vinicius Zambaldi', 'Charles Beattie', 'Karl Tuyls', 'Thore Graepel']","Humanity faces numerous problems of common-pool resource appropriation. This
class of multi-agent social dilemma includes the problems of ensuring
sustainable use of fresh water, common fisheries, grazing pastures, and
irrigation systems. Abstract models of common-pool resource appropriation based
on non-cooperative game theory predict that self-interested agents will
generally fail to find socially positive equilibria---a phenomenon called the
tragedy of the commons. However, in reality, human societies are sometimes able
to discover and implement stable cooperative solutions. Decades of behavioral
game theory research have sought to uncover aspects of human behavior that make
this possible. Most of that work was based on laboratory experiments where
participants only make a single choice: how much to appropriate. Recognizing
the importance of spatial and temporal resource dynamics, a recent trend has
been toward experiments in more complex real-time video game-like environments.
However, standard methods of non-cooperative game theory can no longer be used
to generate predictions for this case. Here we show that deep reinforcement
learning can be used instead. To that end, we study the emergent behavior of
groups of independently learning agents in a partially observed Markov game
modeling common-pool resource appropriation. Our experiments highlight the
importance of trial-and-error learning in common-pool resource appropriation
and shed light on the relationship between exclusion, sustainability, and
inequality.",http://arxiv.org/abs/1707.06600v2
167,2017-07-13 15:24:20+00:00,Distral: Robust Multitask Reinforcement Learning,"['Yee Whye Teh', 'Victor Bapst', 'Wojciech Marian Czarnecki', 'John Quan', 'James Kirkpatrick', 'Raia Hadsell', 'Nicolas Heess', 'Razvan Pascanu']","Most deep reinforcement learning algorithms are data inefficient in complex
and rich environments, limiting their applicability to many scenarios. One
direction for improving data efficiency is multitask learning with shared
neural network parameters, where efficiency may be improved through transfer
across related tasks. In practice, however, this is not usually observed,
because gradients from different tasks can interfere negatively, making
learning unstable and sometimes even less data efficient. Another issue is the
different reward schemes between tasks, which can easily lead to one task
dominating the learning of a shared model. We propose a new approach for joint
training of multiple tasks, which we refer to as Distral (Distill & transfer
learning). Instead of sharing parameters between the different workers, we
propose to share a ""distilled"" policy that captures common behaviour across
tasks. Each worker is trained to solve its own task while constrained to stay
close to the shared policy, while the shared policy is trained by distillation
to be the centroid of all task policies. Both aspects of the learning process
are derived by optimizing a joint objective function. We show that our approach
supports efficient transfer on complex 3D environments, outperforming several
related methods. Moreover, the proposed learning process is more robust and
more stable---attributes that are critical in deep reinforcement learning.",http://arxiv.org/abs/1707.04175v1
168,2017-07-11 14:30:06+00:00,The Intentional Unintentional Agent: Learning to Solve Many Continuous Control Tasks Simultaneously,"['Serkan Cabi', 'Sergio Gómez Colmenarejo', 'Matthew W. Hoffman', 'Misha Denil', 'Ziyu Wang', 'Nando de Freitas']","This paper introduces the Intentional Unintentional (IU) agent. This agent
endows the deep deterministic policy gradients (DDPG) agent for continuous
control with the ability to solve several tasks simultaneously. Learning to
solve many tasks simultaneously has been a long-standing, core goal of
artificial intelligence, inspired by infant development and motivated by the
desire to build flexible robot manipulators capable of many diverse behaviours.
We show that the IU agent not only learns to solve many tasks simultaneously
but it also learns faster than agents that target a single task at-a-time. In
some cases, where the single task DDPG method completely fails, the IU agent
successfully solves the task. To demonstrate this, we build a playroom
environment using the MuJoCo physics engine, and introduce a grounded formal
language to automatically generate tasks.",http://arxiv.org/abs/1707.03300v1
169,2017-06-30 17:56:19+00:00,Noisy Networks for Exploration,"['Meire Fortunato', 'Mohammad Gheshlaghi Azar', 'Bilal Piot', 'Jacob Menick', 'Ian Osband', 'Alex Graves', 'Vlad Mnih', 'Remi Munos', 'Demis Hassabis', 'Olivier Pietquin', 'Charles Blundell', 'Shane Legg']","We introduce NoisyNet, a deep reinforcement learning agent with parametric
noise added to its weights, and show that the induced stochasticity of the
agent's policy can be used to aid efficient exploration. The parameters of the
noise are learned with gradient descent along with the remaining network
weights. NoisyNet is straightforward to implement and adds little computational
overhead. We find that replacing the conventional exploration heuristics for
A3C, DQN and dueling agents (entropy reward and $\epsilon$-greedy respectively)
with NoisyNet yields substantially higher scores for a wide range of Atari
games, in some cases advancing the agent from sub to super-human performance.",http://arxiv.org/abs/1706.10295v3
170,2017-06-16 14:47:21+00:00,Value-Decomposition Networks For Cooperative Multi-Agent Learning,"['Peter Sunehag', 'Guy Lever', 'Audrunas Gruslys', 'Wojciech Marian Czarnecki', 'Vinicius Zambaldi', 'Max Jaderberg', 'Marc Lanctot', 'Nicolas Sonnerat', 'Joel Z. Leibo', 'Karl Tuyls', 'Thore Graepel']","We study the problem of cooperative multi-agent reinforcement learning with a
single joint reward signal. This class of learning problems is difficult
because of the often large combined action and observation spaces. In the fully
centralized and decentralized approaches, we find the problem of spurious
rewards and a phenomenon we call the ""lazy agent"" problem, which arises due to
partial observability. We address these problems by training individual agents
with a novel value decomposition network architecture, which learns to
decompose the team value function into agent-wise value functions. We perform
an experimental evaluation across a range of partially-observable multi-agent
domains and show that learning such value-decompositions leads to superior
results, in particular when combined with weight sharing, role information and
information channels.",http://arxiv.org/abs/1706.05296v1
171,2017-05-27 11:17:49+00:00,PVEs: Position-Velocity Encoders for Unsupervised Learning of Structured State Representations,"['Rico Jonschkowski', 'Roland Hafner', 'Jonathan Scholz', 'Martin Riedmiller']","We propose position-velocity encoders (PVEs) which learn---without
supervision---to encode images to positions and velocities of task-relevant
objects. PVEs encode a single image into a low-dimensional position state and
compute the velocity state from finite differences in position. In contrast to
autoencoders, position-velocity encoders are not trained by image
reconstruction, but by making the position-velocity representation consistent
with priors about interacting with the physical world. We applied PVEs to
several simulated control tasks from pixels and achieved promising preliminary
results.",http://arxiv.org/abs/1705.09805v3
172,2017-05-23 17:06:56+00:00,Reinforcement Learning with a Corrupted Reward Channel,"['Tom Everitt', 'Victoria Krakovna', 'Laurent Orseau', 'Marcus Hutter', 'Shane Legg']","No real-world reward function is perfect. Sensory errors and software bugs
may result in RL agents observing higher (or lower) rewards than they should.
For example, a reinforcement learning agent may prefer states where a sensory
error gives it the maximum reward, but where the true reward is actually small.
We formalise this problem as a generalised Markov Decision Problem called
Corrupt Reward MDP. Traditional RL methods fare poorly in CRMDPs, even under
strong simplifying assumptions and when trying to compensate for the possibly
corrupt rewards. Two ways around the problem are investigated. First, by giving
the agent richer data, such as in inverse reinforcement learning and
semi-supervised reinforcement learning, reward corruption stemming from
systematic sensory errors may sometimes be completely managed. Second, by using
randomisation to blunt the agent's optimisation, reward corruption can be
partially managed under some assumptions.",http://arxiv.org/abs/1705.08417v2
173,2017-04-07 14:53:54+00:00,Recurrent Environment Simulators,"['Silvia Chiappa', 'Sébastien Racaniere', 'Daan Wierstra', 'Shakir Mohamed']","Models that can simulate how environments change in response to actions can
be used by agents to plan and act efficiently. We improve on previous
environment simulators from high-dimensional pixel observations by introducing
recurrent neural networks that are able to make temporally and spatially
coherent predictions for hundreds of time-steps into the future. We present an
in-depth analysis of the factors affecting performance, providing the most
extensive attempt to advance the understanding of the properties of these
models. We address the issue of computationally inefficiency with a model that
does not need to generate a high-dimensional image at each time-step. We show
that our approach can be used to improve exploration and is adaptable to many
diverse environments, namely 10 Atari games, a 3D car racing environment, and
complex 3D mazes.",http://arxiv.org/abs/1704.02254v2
174,2017-03-15 23:34:20+00:00,End-to-end optimization of goal-driven and visually grounded dialogue systems,"['Florian Strub', 'Harm de Vries', 'Jeremie Mary', 'Bilal Piot', 'Aaron Courville', 'Olivier Pietquin']","End-to-end design of dialogue systems has recently become a popular research
topic thanks to powerful tools such as encoder-decoder architectures for
sequence-to-sequence learning. Yet, most current approaches cast human-machine
dialogue management as a supervised learning problem, aiming at predicting the
next utterance of a participant given the full history of the dialogue. This
vision is too simplistic to render the intrinsic planning problem inherent to
dialogue as well as its grounded nature, making the context of a dialogue
larger than the sole history. This is why only chit-chat and question answering
tasks have been addressed so far using end-to-end architectures. In this paper,
we introduce a Deep Reinforcement Learning method to optimize visually grounded
task-oriented dialogues, based on the policy gradient algorithm. This approach
is tested on a dataset of 120k dialogues collected through Mechanical Turk and
provides encouraging results at solving both the problem of generating natural
dialogues and the task of discovering a specific object in a complex picture.",http://arxiv.org/abs/1703.05423v1
175,2017-03-06 17:23:27+00:00,Neural Episodic Control,"['Alexander Pritzel', 'Benigno Uria', 'Sriram Srinivasan', 'Adrià Puigdomènech', 'Oriol Vinyals', 'Demis Hassabis', 'Daan Wierstra', 'Charles Blundell']","Deep reinforcement learning methods attain super-human performance in a wide
range of environments. Such methods are grossly inefficient, often taking
orders of magnitudes more data than humans to achieve reasonable performance.
We propose Neural Episodic Control: a deep reinforcement learning agent that is
able to rapidly assimilate new experiences and act upon them. Our agent uses a
semi-tabular representation of the value function: a buffer of past experience
containing slowly changing state representations and rapidly updated estimates
of the value function. We show across a wide range of environments that our
agent learns significantly faster than other state-of-the-art, general purpose
deep reinforcement learning agents.",http://arxiv.org/abs/1703.01988v1
176,2017-03-03 14:05:11+00:00,FeUdal Networks for Hierarchical Reinforcement Learning,"['Alexander Sasha Vezhnevets', 'Simon Osindero', 'Tom Schaul', 'Nicolas Heess', 'Max Jaderberg', 'David Silver', 'Koray Kavukcuoglu']","We introduce FeUdal Networks (FuNs): a novel architecture for hierarchical
reinforcement learning. Our approach is inspired by the feudal reinforcement
learning proposal of Dayan and Hinton, and gains power and efficacy by
decoupling end-to-end learning across multiple levels -- allowing it to utilise
different resolutions of time. Our framework employs a Manager module and a
Worker module. The Manager operates at a lower temporal resolution and sets
abstract goals which are conveyed to and enacted by the Worker. The Worker
generates primitive actions at every tick of the environment. The decoupled
structure of FuN conveys several benefits -- in addition to facilitating very
long timescale credit assignment it also encourages the emergence of
sub-policies associated with different goals set by the Manager. These
properties allow FuN to dramatically outperform a strong baseline agent on
tasks that involve long-term credit assignment or memorisation. We demonstrate
the performance of our proposed system on a range of tasks from the ATARI suite
and also from a 3D DeepMind Lab environment.",http://arxiv.org/abs/1703.01161v2
177,2017-03-03 19:07:53+00:00,Count-Based Exploration with Neural Density Models,"['Georg Ostrovski', 'Marc G. Bellemare', 'Aaron van den Oord', 'Remi Munos']","Bellemare et al. (2016) introduced the notion of a pseudo-count, derived from
a density model, to generalize count-based exploration to non-tabular
reinforcement learning. This pseudo-count was used to generate an exploration
bonus for a DQN agent and combined with a mixed Monte Carlo update was
sufficient to achieve state of the art on the Atari 2600 game Montezuma's
Revenge. We consider two questions left open by their work: First, how
important is the quality of the density model for exploration? Second, what
role does the Monte Carlo update play in exploration? We answer the first
question by demonstrating the use of PixelCNN, an advanced neural density model
for images, to supply a pseudo-count. In particular, we examine the intrinsic
difficulties in adapting Bellemare et al.'s approach when assumptions about the
model are violated. The result is a more practical and general algorithm
requiring no special apparatus. We combine PixelCNN pseudo-counts with
different agent architectures to dramatically improve the state of the art on
several hard Atari games. One surprising finding is that the mixed Monte Carlo
update is a powerful facilitator of exploration in the sparsest of settings,
including Montezuma's Revenge.",http://arxiv.org/abs/1703.01310v2
178,2016-06-28 14:14:14+00:00,Learning Nash Equilibrium for General-Sum Markov Games from Batch Data,"['Julien Pérolat', 'Florian Strub', 'Bilal Piot', 'Olivier Pietquin']","This paper addresses the problem of learning a Nash equilibrium in
$\gamma$-discounted multiplayer general-sum Markov Games (MG). A key component
of this model is the possibility for the players to either collaborate or team
apart to increase their rewards. Building an artificial player for general-sum
MGs implies to learn more complex strategies which are impossible to obtain by
using techniques developed for two-player zero-sum MGs. In this paper, we
introduce a new definition of $\epsilon$-Nash equilibrium in MGs which grasps
the strategy's quality for multiplayer games. We prove that minimizing the norm
of two Bellman-like residuals implies the convergence to such an
$\epsilon$-Nash equilibrium. Then, we show that minimizing an empirical
estimate of the $L_p$ norm of these Bellman-like residuals allows learning for
general-sum games within the batch setting. Finally, we introduce a neural
network architecture named NashNetwork that successfully learns a Nash
equilibrium in a generic multiplayer general-sum turn-based MG.",http://arxiv.org/abs/1606.08718v4
179,2016-11-11 12:14:45+00:00,Learning to Navigate in Complex Environments,"['Piotr Mirowski', 'Razvan Pascanu', 'Fabio Viola', 'Hubert Soyer', 'Andrew J. Ballard', 'Andrea Banino', 'Misha Denil', 'Ross Goroshin', 'Laurent Sifre', 'Koray Kavukcuoglu', 'Dharshan Kumaran', 'Raia Hadsell']","Learning to navigate in complex environments with dynamic elements is an
important milestone in developing AI agents. In this work we formulate the
navigation question as a reinforcement learning problem and show that data
efficiency and task performance can be dramatically improved by relying on
additional auxiliary tasks leveraging multimodal sensory inputs. In particular
we consider jointly learning the goal-driven reinforcement learning problem
with auxiliary depth prediction and loop closure classification tasks. This
approach can learn to navigate from raw sensory input in complicated 3D mazes,
approaching human-level performance even under conditions where the goal
location changes frequently. We provide detailed analysis of the agent
behaviour, its ability to localise, and its network activity dynamics, showing
that the agent implicitly learns key navigation abilities.",http://arxiv.org/abs/1611.03673v3
